#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -6.829109966     1.000000000
     0.008984193    -6.827946492     1.000000000
     0.017968386    -6.824460024     1.000000000
     0.026952579    -6.818662371     1.000000000
     0.035936773    -6.810573017     1.000000000
     0.044920966    -6.800218838     1.000000000
     0.053905159    -6.787633713     1.000000000
     0.062889352    -6.772858051     1.000000000
     0.071873545    -6.755938243     1.000000000
     0.080857738    -6.736926061     1.000000000
     0.089841931    -6.715878020     1.000000000
     0.098826124    -6.692854718     1.000000000
     0.107810318    -6.667920182     1.000000000
     0.116794511    -6.641141225     1.000000000
     0.125778704    -6.612586834     1.000000000
     0.134762897    -6.582327600     1.000000000
     0.143747090    -6.550435201     1.000000000
     0.152731283    -6.516981932     1.000000000
     0.161715476    -6.482040303     1.000000000
     0.170699669    -6.445682679     1.000000000
     0.179683863    -6.407980979     1.000000000
     0.188668056    -6.369006416     1.000000000
     0.197652249    -6.328829271     1.000000000
     0.206636442    -6.287518684     1.000000000
     0.215620635    -6.245142472     1.000000000
     0.224604828    -6.201766931     1.000000000
     0.233589021    -6.157456646     1.000000000
     0.242573215    -6.112274271     1.000000000
     0.251557408    -6.066280302     1.000000000
     0.260541601    -6.019532809     1.000000000
     0.269525794    -5.972087159     1.000000000
     0.278509987    -5.923995705     1.000000000
     0.287494180    -5.875307471     1.000000000
     0.296478373    -5.826067828     1.000000000
     0.305462566    -5.776318180     1.000000000
     0.314446760    -5.726095679     1.000000000
     0.323430953    -5.675432981     1.000000000
     0.332415146    -5.624358069     1.000000000
     0.341399339    -5.572894155     1.000000000
     0.350383532    -5.521059687     1.000000000
     0.359367725    -5.468868475     1.000000000
     0.368351918    -5.416329949     1.000000000
     0.377336111    -5.363449566     1.000000000
     0.386320305    -5.310229367     1.000000000
     0.395304498    -5.256668687     1.000000000
     0.404288691    -5.202765014     1.000000000
     0.413272884    -5.148514987     1.000000000
     0.422257077    -5.093915520     1.000000000
     0.431241270    -5.038965027     1.000000000
     0.440225463    -4.983664715     1.000000000
     0.449209656    -4.928019933     1.000000000
     0.458193850    -4.872041524     1.000000000
     0.467178043    -4.815747152     1.000000000
     0.476162236    -4.759162575     1.000000000
     0.485146429    -4.702322805     1.000000000
     0.494130622    -4.645273143     1.000000000
     0.503114815    -4.588070038     1.000000000
     0.512099008    -4.530781739     1.000000000
     0.521083202    -4.473488717     1.000000000
     0.530067395    -4.416283811     1.000000000
     0.539051588    -4.359272082     1.000000000
     0.539051588    -4.359272082     1.000000000
     0.548035781    -4.416283811     1.000000000
     0.557019974    -4.473488717     1.000000000
     0.566004167    -4.530781739     1.000000000
     0.574988360    -4.588070038     1.000000000
     0.583972553    -4.645273143     1.000000000
     0.592956747    -4.702322805     1.000000000
     0.601940940    -4.759162575     1.000000000
     0.610925133    -4.815747152     1.000000000
     0.619909326    -4.872041524     1.000000000
     0.628893519    -4.928019933     1.000000000
     0.637877712    -4.983664715     1.000000000
     0.646861905    -5.038965027     1.000000000
     0.655846098    -5.093915520     1.000000000
     0.664830292    -5.148514987     1.000000000
     0.673814485    -5.202765014     1.000000000
     0.682798678    -5.256668687     1.000000000
     0.691782871    -5.310229367     1.000000000
     0.700767064    -5.363449566     1.000000000
     0.709751257    -5.416329949     1.000000000
     0.718735450    -5.468868475     1.000000000
     0.727719644    -5.521059687     1.000000000
     0.736703837    -5.572894155     1.000000000
     0.745688030    -5.624358069     1.000000000
     0.754672223    -5.675432981     1.000000000
     0.763656416    -5.726095679     1.000000000
     0.772640609    -5.776318180     1.000000000
     0.781624802    -5.826067828     1.000000000
     0.790608995    -5.875307471     1.000000000
     0.799593189    -5.923995705     1.000000000
     0.808577382    -5.972087159     1.000000000
     0.817561575    -6.019532809     1.000000000
     0.826545768    -6.066280302     1.000000000
     0.835529961    -6.112274271     1.000000000
     0.844514154    -6.157456646     1.000000000
     0.853498347    -6.201766931     1.000000000
     0.862482540    -6.245142472     1.000000000
     0.871466734    -6.287518684     1.000000000
     0.880450927    -6.328829271     1.000000000
     0.889435120    -6.369006416     1.000000000
     0.898419313    -6.407980979     1.000000000
     0.907403506    -6.445682679     1.000000000
     0.916387699    -6.482040303     1.000000000
     0.925371892    -6.516981932     1.000000000
     0.934356085    -6.550435201     1.000000000
     0.943340279    -6.582327600     1.000000000
     0.952324472    -6.612586834     1.000000000
     0.961308665    -6.641141225     1.000000000
     0.970292858    -6.667920182     1.000000000
     0.979277051    -6.692854718     1.000000000
     0.988261244    -6.715878020     1.000000000
     0.997245437    -6.736926061     1.000000000
     1.006229631    -6.755938243     1.000000000
     1.015213824    -6.772858051     1.000000000
     1.024198017    -6.787633713     1.000000000
     1.033182210    -6.800218838     1.000000000
     1.042166403    -6.810573017     1.000000000
     1.051150596    -6.818662371     1.000000000
     1.060134789    -6.824460024     1.000000000
     1.069118982    -6.827946492     1.000000000
     1.078103176    -6.829109966     1.000000000
     1.078103176    -6.829109966     1.000000000
     1.099647560    -6.831714639     1.000000000
     1.121191944    -6.831388114     1.000000000
     1.142736329    -6.828192765     1.000000000
     1.164280713    -6.822251180     1.000000000
     1.185825097    -6.813718826     1.000000000
