# Berry curvature in unit of (Angstrom^2)  
#                                      Sum over 1-NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
   -0.876540   -0.171227    0.000000  0.0000E+00  0.0000E+00 -0.6917E+00  0.0000E+00  0.0000E+00 -0.6917E+00  0.0000E+00  0.0000E+00 -0.6917E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.863359   -0.148397    0.000000  0.0000E+00  0.0000E+00 -0.7484E+00  0.0000E+00  0.0000E+00 -0.7484E+00  0.0000E+00  0.0000E+00 -0.7484E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.850178   -0.125566    0.000000  0.0000E+00  0.0000E+00 -0.8049E+00  0.0000E+00  0.0000E+00 -0.8049E+00  0.0000E+00  0.0000E+00 -0.8049E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.836997   -0.102736    0.000000  0.0000E+00  0.0000E+00 -0.8591E+00  0.0000E+00  0.0000E+00 -0.8591E+00  0.0000E+00  0.0000E+00 -0.8591E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.823816   -0.079906    0.000000  0.0000E+00  0.0000E+00 -0.9087E+00  0.0000E+00  0.0000E+00 -0.9087E+00  0.0000E+00  0.0000E+00 -0.9087E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.810635   -0.057076    0.000000  0.0000E+00  0.0000E+00 -0.9516E+00  0.0000E+00  0.0000E+00 -0.9516E+00  0.0000E+00  0.0000E+00 -0.9516E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.797454   -0.034245    0.000000  0.0000E+00  0.0000E+00 -0.9865E+00  0.0000E+00  0.0000E+00 -0.9865E+00  0.0000E+00  0.0000E+00 -0.9865E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784272   -0.011415    0.000000  0.0000E+00  0.0000E+00 -0.1012E+01  0.0000E+00  0.0000E+00 -0.1012E+01  0.0000E+00  0.0000E+00 -0.1012E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.771091    0.011415    0.000000  0.0000E+00  0.0000E+00 -0.1028E+01  0.0000E+00  0.0000E+00 -0.1028E+01  0.0000E+00  0.0000E+00 -0.1028E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.757910    0.034245    0.000000  0.0000E+00  0.0000E+00 -0.1035E+01  0.0000E+00  0.0000E+00 -0.1035E+01  0.0000E+00  0.0000E+00 -0.1035E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.744729    0.057076    0.000000  0.0000E+00  0.0000E+00 -0.1032E+01  0.0000E+00  0.0000E+00 -0.1032E+01  0.0000E+00  0.0000E+00 -0.1032E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.731548    0.079906    0.000000  0.0000E+00  0.0000E+00 -0.1022E+01  0.0000E+00  0.0000E+00 -0.1022E+01  0.0000E+00  0.0000E+00 -0.1022E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.718367    0.102736    0.000000  0.0000E+00  0.0000E+00 -0.1006E+01  0.0000E+00  0.0000E+00 -0.1006E+01  0.0000E+00  0.0000E+00 -0.1006E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.705186    0.125566    0.000000  0.0000E+00  0.0000E+00 -0.9855E+00  0.0000E+00  0.0000E+00 -0.9855E+00  0.0000E+00  0.0000E+00 -0.9855E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.692005    0.148397    0.000000  0.0000E+00  0.0000E+00 -0.9619E+00  0.0000E+00  0.0000E+00 -0.9619E+00  0.0000E+00  0.0000E+00 -0.9619E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.678824    0.171227    0.000000  0.0000E+00  0.0000E+00 -0.9369E+00  0.0000E+00  0.0000E+00 -0.9369E+00  0.0000E+00  0.0000E+00 -0.9369E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.665643    0.194057    0.000000  0.0000E+00  0.0000E+00 -0.9122E+00  0.0000E+00  0.0000E+00 -0.9122E+00  0.0000E+00  0.0000E+00 -0.9122E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.652462    0.216887    0.000000  0.0000E+00  0.0000E+00 -0.8889E+00  0.0000E+00  0.0000E+00 -0.8889E+00  0.0000E+00  0.0000E+00 -0.8889E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.639281    0.239718    0.000000  0.0000E+00  0.0000E+00 -0.8681E+00  0.0000E+00  0.0000E+00 -0.8681E+00  0.0000E+00  0.0000E+00 -0.8681E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.626100    0.262548    0.000000  0.0000E+00  0.0000E+00 -0.8508E+00  0.0000E+00  0.0000E+00 -0.8508E+00  0.0000E+00  0.0000E+00 -0.8508E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.612919    0.285378    0.000000  0.0000E+00  0.0000E+00 -0.8376E+00  0.0000E+00  0.0000E+00 -0.8376E+00  0.0000E+00  0.0000E+00 -0.8376E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.599738    0.308208    0.000000  0.0000E+00  0.0000E+00 -0.8290E+00  0.0000E+00  0.0000E+00 -0.8290E+00  0.0000E+00  0.0000E+00 -0.8290E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.586557    0.331039    0.000000  0.0000E+00  0.0000E+00 -0.8253E+00  0.0000E+00  0.0000E+00 -0.8253E+00  0.0000E+00  0.0000E+00 -0.8253E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.573376    0.353869    0.000000  0.0000E+00  0.0000E+00 -0.8265E+00  0.0000E+00  0.0000E+00 -0.8265E+00  0.0000E+00  0.0000E+00 -0.8265E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560195    0.376699    0.000000  0.0000E+00  0.0000E+00 -0.8327E+00  0.0000E+00  0.0000E+00 -0.8327E+00  0.0000E+00  0.0000E+00 -0.8327E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.547014    0.399529    0.000000  0.0000E+00  0.0000E+00 -0.8437E+00  0.0000E+00  0.0000E+00 -0.8437E+00  0.0000E+00  0.0000E+00 -0.8437E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.533833    0.422360    0.000000  0.0000E+00  0.0000E+00 -0.8590E+00  0.0000E+00  0.0000E+00 -0.8590E+00  0.0000E+00  0.0000E+00 -0.8590E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.520651    0.445190    0.000000  0.0000E+00  0.0000E+00 -0.8781E+00  0.0000E+00  0.0000E+00 -0.8781E+00  0.0000E+00  0.0000E+00 -0.8781E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.507470    0.468020    0.000000  0.0000E+00  0.0000E+00 -0.9002E+00  0.0000E+00  0.0000E+00 -0.9002E+00  0.0000E+00  0.0000E+00 -0.9002E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.494289    0.490850    0.000000  0.0000E+00  0.0000E+00 -0.9244E+00  0.0000E+00  0.0000E+00 -0.9244E+00  0.0000E+00  0.0000E+00 -0.9244E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.481108    0.513681    0.000000  0.0000E+00  0.0000E+00 -0.9495E+00  0.0000E+00  0.0000E+00 -0.9495E+00  0.0000E+00  0.0000E+00 -0.9495E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.467927    0.536511    0.000000  0.0000E+00  0.0000E+00 -0.9740E+00  0.0000E+00  0.0000E+00 -0.9740E+00  0.0000E+00  0.0000E+00 -0.9740E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.454746    0.559341    0.000000  0.0000E+00  0.0000E+00 -0.9964E+00  0.0000E+00  0.0000E+00 -0.9964E+00  0.0000E+00  0.0000E+00 -0.9964E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.441565    0.582171    0.000000  0.0000E+00  0.0000E+00 -0.1015E+01  0.0000E+00  0.0000E+00 -0.1015E+01  0.0000E+00  0.0000E+00 -0.1015E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.428384    0.605002    0.000000  0.0000E+00  0.0000E+00 -0.1028E+01  0.0000E+00  0.0000E+00 -0.1028E+01  0.0000E+00  0.0000E+00 -0.1028E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.415203    0.627832    0.000000  0.0000E+00  0.0000E+00 -0.1035E+01  0.0000E+00  0.0000E+00 -0.1035E+01  0.0000E+00  0.0000E+00 -0.1035E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.402022    0.650662    0.000000  0.0000E+00  0.0000E+00 -0.1033E+01  0.0000E+00  0.0000E+00 -0.1033E+01  0.0000E+00  0.0000E+00 -0.1033E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.388841    0.673492    0.000000  0.0000E+00  0.0000E+00 -0.1021E+01  0.0000E+00  0.0000E+00 -0.1021E+01  0.0000E+00  0.0000E+00 -0.1021E+01  0.0000E+00  0.0000E+00  0.0000E+00
  
   -1.140161   -0.673492    0.000000  0.0000E+00  0.0000E+00 -0.1000E+01  0.0000E+00  0.0000E+00 -0.1000E+01  0.0000E+00  0.0000E+00 -0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.126980   -0.650662    0.000000  0.0000E+00  0.0000E+00 -0.1009E+01  0.0000E+00  0.0000E+00 -0.1009E+01  0.0000E+00  0.0000E+00 -0.1009E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.113799   -0.627832    0.000000  0.0000E+00  0.0000E+00 -0.1008E+01  0.0000E+00  0.0000E+00 -0.1008E+01  0.0000E+00  0.0000E+00 -0.1008E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.100618   -0.605002    0.000000  0.0000E+00  0.0000E+00 -0.9975E+00  0.0000E+00  0.0000E+00 -0.9975E+00  0.0000E+00  0.0000E+00 -0.9975E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.087437   -0.582171    0.000000  0.0000E+00  0.0000E+00 -0.9767E+00  0.0000E+00  0.0000E+00 -0.9767E+00  0.0000E+00  0.0000E+00 -0.9767E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.074256   -0.559341    0.000000  0.0000E+00  0.0000E+00 -0.9469E+00  0.0000E+00  0.0000E+00 -0.9469E+00  0.0000E+00  0.0000E+00 -0.9469E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.061075   -0.536511    0.000000  0.0000E+00  0.0000E+00 -0.9095E+00  0.0000E+00  0.0000E+00 -0.9095E+00  0.0000E+00  0.0000E+00 -0.9095E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.047893   -0.513681    0.000000  0.0000E+00  0.0000E+00 -0.8667E+00  0.0000E+00  0.0000E+00 -0.8667E+00  0.0000E+00  0.0000E+00 -0.8667E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.034712   -0.490850    0.000000  0.0000E+00  0.0000E+00 -0.8212E+00  0.0000E+00  0.0000E+00 -0.8212E+00  0.0000E+00  0.0000E+00 -0.8212E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.021531   -0.468020    0.000000  0.0000E+00  0.0000E+00 -0.7758E+00  0.0000E+00  0.0000E+00 -0.7758E+00  0.0000E+00  0.0000E+00 -0.7758E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.008350   -0.445190    0.000000  0.0000E+00  0.0000E+00 -0.7332E+00  0.0000E+00  0.0000E+00 -0.7332E+00  0.0000E+00  0.0000E+00 -0.7332E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.995169   -0.422360    0.000000  0.0000E+00  0.0000E+00 -0.6962E+00  0.0000E+00  0.0000E+00 -0.6962E+00  0.0000E+00  0.0000E+00 -0.6962E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.981988   -0.399529    0.000000  0.0000E+00  0.0000E+00 -0.6671E+00  0.0000E+00  0.0000E+00 -0.6671E+00  0.0000E+00  0.0000E+00 -0.6671E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.968807   -0.376699    0.000000  0.0000E+00  0.0000E+00 -0.6477E+00  0.0000E+00  0.0000E+00 -0.6477E+00  0.0000E+00  0.0000E+00 -0.6477E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.955626   -0.353869    0.000000  0.0000E+00  0.0000E+00 -0.6392E+00  0.0000E+00  0.0000E+00 -0.6392E+00  0.0000E+00  0.0000E+00 -0.6392E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.942445   -0.331039    0.000000  0.0000E+00  0.0000E+00 -0.6420E+00  0.0000E+00  0.0000E+00 -0.6420E+00  0.0000E+00  0.0000E+00 -0.6420E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.929264   -0.308208    0.000000  0.0000E+00  0.0000E+00 -0.6561E+00  0.0000E+00  0.0000E+00 -0.6561E+00  0.0000E+00  0.0000E+00 -0.6561E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.916083   -0.285378    0.000000  0.0000E+00  0.0000E+00 -0.6806E+00  0.0000E+00  0.0000E+00 -0.6806E+00  0.0000E+00  0.0000E+00 -0.6806E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.902902   -0.262548    0.000000  0.0000E+00  0.0000E+00 -0.7139E+00  0.0000E+00  0.0000E+00 -0.7139E+00  0.0000E+00  0.0000E+00 -0.7139E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.889721   -0.239718    0.000000  0.0000E+00  0.0000E+00 -0.7539E+00  0.0000E+00  0.0000E+00 -0.7539E+00  0.0000E+00  0.0000E+00 -0.7539E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.876540   -0.216887    0.000000  0.0000E+00  0.0000E+00 -0.7983E+00  0.0000E+00  0.0000E+00 -0.7983E+00  0.0000E+00  0.0000E+00 -0.7983E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.863359   -0.194057    0.000000  0.0000E+00  0.0000E+00 -0.8442E+00  0.0000E+00  0.0000E+00 -0.8442E+00  0.0000E+00  0.0000E+00 -0.8442E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.850178   -0.171227    0.000000  0.0000E+00  0.0000E+00 -0.8886E+00  0.0000E+00  0.0000E+00 -0.8886E+00  0.0000E+00  0.0000E+00 -0.8886E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.836997   -0.148397    0.000000  0.0000E+00  0.0000E+00 -0.9290E+00  0.0000E+00  0.0000E+00 -0.9290E+00  0.0000E+00  0.0000E+00 -0.9290E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.823816   -0.125566    0.000000  0.0000E+00  0.0000E+00 -0.9628E+00  0.0000E+00  0.0000E+00 -0.9628E+00  0.0000E+00  0.0000E+00 -0.9628E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.810635   -0.102736    0.000000  0.0000E+00  0.0000E+00 -0.9883E+00  0.0000E+00  0.0000E+00 -0.9883E+00  0.0000E+00  0.0000E+00 -0.9883E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.797454   -0.079906    0.000000  0.0000E+00  0.0000E+00 -0.1004E+01  0.0000E+00  0.0000E+00 -0.1004E+01  0.0000E+00  0.0000E+00 -0.1004E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784272   -0.057076    0.000000  0.0000E+00  0.0000E+00 -0.1010E+01  0.0000E+00  0.0000E+00 -0.1010E+01  0.0000E+00  0.0000E+00 -0.1010E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.771091   -0.034245    0.000000  0.0000E+00  0.0000E+00 -0.1006E+01  0.0000E+00  0.0000E+00 -0.1006E+01  0.0000E+00  0.0000E+00 -0.1006E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.757910   -0.011415    0.000000  0.0000E+00  0.0000E+00 -0.9928E+00  0.0000E+00  0.0000E+00 -0.9928E+00  0.0000E+00  0.0000E+00 -0.9928E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.744729    0.011415    0.000000  0.0000E+00  0.0000E+00 -0.9719E+00  0.0000E+00  0.0000E+00 -0.9719E+00  0.0000E+00  0.0000E+00 -0.9719E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.731548    0.034245    0.000000  0.0000E+00  0.0000E+00 -0.9446E+00  0.0000E+00  0.0000E+00 -0.9446E+00  0.0000E+00  0.0000E+00 -0.9446E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.718367    0.057076    0.000000  0.0000E+00  0.0000E+00 -0.9127E+00  0.0000E+00  0.0000E+00 -0.9127E+00  0.0000E+00  0.0000E+00 -0.9127E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.705186    0.079906    0.000000  0.0000E+00  0.0000E+00 -0.8779E+00  0.0000E+00  0.0000E+00 -0.8779E+00  0.0000E+00  0.0000E+00 -0.8779E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.692005    0.102736    0.000000  0.0000E+00  0.0000E+00 -0.8417E+00  0.0000E+00  0.0000E+00 -0.8417E+00  0.0000E+00  0.0000E+00 -0.8417E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.678824    0.125566    0.000000  0.0000E+00  0.0000E+00 -0.8057E+00  0.0000E+00  0.0000E+00 -0.8057E+00  0.0000E+00  0.0000E+00 -0.8057E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.665643    0.148397    0.000000  0.0000E+00  0.0000E+00 -0.7711E+00  0.0000E+00  0.0000E+00 -0.7711E+00  0.0000E+00  0.0000E+00 -0.7711E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.652462    0.171227    0.000000  0.0000E+00  0.0000E+00 -0.7388E+00  0.0000E+00  0.0000E+00 -0.7388E+00  0.0000E+00  0.0000E+00 -0.7388E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.639281    0.194057    0.000000  0.0000E+00  0.0000E+00 -0.7097E+00  0.0000E+00  0.0000E+00 -0.7097E+00  0.0000E+00  0.0000E+00 -0.7097E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.626100    0.216887    0.000000  0.0000E+00  0.0000E+00 -0.6844E+00  0.0000E+00  0.0000E+00 -0.6844E+00  0.0000E+00  0.0000E+00 -0.6844E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.612919    0.239718    0.000000  0.0000E+00  0.0000E+00 -0.6635E+00  0.0000E+00  0.0000E+00 -0.6635E+00  0.0000E+00  0.0000E+00 -0.6635E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.599738    0.262548    0.000000  0.0000E+00  0.0000E+00 -0.6472E+00  0.0000E+00  0.0000E+00 -0.6472E+00  0.0000E+00  0.0000E+00 -0.6472E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.586557    0.285378    0.000000  0.0000E+00  0.0000E+00 -0.6357E+00  0.0000E+00  0.0000E+00 -0.6357E+00  0.0000E+00  0.0000E+00 -0.6357E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.573376    0.308208    0.000000  0.0000E+00  0.0000E+00 -0.6294E+00  0.0000E+00  0.0000E+00 -0.6294E+00  0.0000E+00  0.0000E+00 -0.6294E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560195    0.331039    0.000000  0.0000E+00  0.0000E+00 -0.6281E+00  0.0000E+00  0.0000E+00 -0.6281E+00  0.0000E+00  0.0000E+00 -0.6281E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.547014    0.353869    0.000000  0.0000E+00  0.0000E+00 -0.6319E+00  0.0000E+00  0.0000E+00 -0.6319E+00  0.0000E+00  0.0000E+00 -0.6319E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.533833    0.376699    0.000000  0.0000E+00  0.0000E+00 -0.6408E+00  0.0000E+00  0.0000E+00 -0.6408E+00  0.0000E+00  0.0000E+00 -0.6408E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.520651    0.399529    0.000000  0.0000E+00  0.0000E+00 -0.6547E+00  0.0000E+00  0.0000E+00 -0.6547E+00  0.0000E+00  0.0000E+00 -0.6547E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.507470    0.422360    0.000000  0.0000E+00  0.0000E+00 -0.6734E+00  0.0000E+00  0.0000E+00 -0.6734E+00  0.0000E+00  0.0000E+00 -0.6734E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.494289    0.445190    0.000000  0.0000E+00  0.0000E+00 -0.6966E+00  0.0000E+00  0.0000E+00 -0.6966E+00  0.0000E+00  0.0000E+00 -0.6966E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.481108    0.468020    0.000000  0.0000E+00  0.0000E+00 -0.7238E+00  0.0000E+00  0.0000E+00 -0.7238E+00  0.0000E+00  0.0000E+00 -0.7238E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.467927    0.490850    0.000000  0.0000E+00  0.0000E+00 -0.7546E+00  0.0000E+00  0.0000E+00 -0.7546E+00  0.0000E+00  0.0000E+00 -0.7546E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.454746    0.513681    0.000000  0.0000E+00  0.0000E+00 -0.7882E+00  0.0000E+00  0.0000E+00 -0.7882E+00  0.0000E+00  0.0000E+00 -0.7882E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.441565    0.536511    0.000000  0.0000E+00  0.0000E+00 -0.8236E+00  0.0000E+00  0.0000E+00 -0.8236E+00  0.0000E+00  0.0000E+00 -0.8236E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.428384    0.559341    0.000000  0.0000E+00  0.0000E+00 -0.8599E+00  0.0000E+00  0.0000E+00 -0.8599E+00  0.0000E+00  0.0000E+00 -0.8599E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.415203    0.582171    0.000000  0.0000E+00  0.0000E+00 -0.8955E+00  0.0000E+00  0.0000E+00 -0.8955E+00  0.0000E+00  0.0000E+00 -0.8955E+00  0.0000E+00  0.0000E+00  0.0000E+00
