        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumOccupied)
      0.12500000      0.37164378      0.70303063      0.04205034      0.06185413      0.08491953      0.12434212      0.14043509      0.17967558      0.20237232      0.22142083      0.26498564      0.27142234      0.27684276      0.29414031      0.31756096      0.32036188      0.42292568      0.43717686      0.52650623      0.61225234      0.65182876      0.73959960      0.82729846      0.84241719      0.94352589      0.94726809      0.96945603      0.98737854      0.99333372      0.99967943
      0.13750000      0.37174168      0.70305042      0.04349795      0.06149276      0.08571615      0.12278358      0.14194414      0.17878219      0.20272954      0.22001554      0.26519098      0.27137429      0.27694839      0.29281465      0.31761081      0.32018590      0.42329745      0.43641390      0.52840610      0.60853291      0.65564961      0.73777762      0.82803956      0.84197151      0.94372018      0.94720831      0.97083053      0.98725154      0.99339590      0.99946844
      0.15000000      0.37181819      0.70303334      0.04474450      0.06118939      0.08629587      0.12117091      0.14350170      0.17811421      0.20304113      0.21884521      0.26535712      0.27129994      0.27706284      0.29174081      0.31764072      0.32010126      0.42353513      0.43570974      0.52958622      0.60476042      0.65953155      0.73657886      0.82871991      0.84164266      0.94382580      0.94715716      0.97198383      0.98712675      0.99347536      0.99929434
      0.16250000      0.37187741      0.70298316      0.04583916      0.06094169      0.08669807      0.11953965      0.14507840      0.17763799      0.20330712      0.21784786      0.26549016      0.27119700      0.27719627      0.29087484      0.31765709      0.32007569      0.42367914      0.43506395      0.53021981      0.60100472      0.66339479      0.73584870      0.82934219      0.84139607      0.94387044      0.94711140      0.97295130      0.98699464      0.99357415      0.99915088
      0.17500000      0.37198173      0.70289836      0.04677976      0.06072641      0.08695085      0.11793548      0.14663642      0.17733218      0.20354637      0.21701547      0.26560348      0.27108644      0.27740728      0.29027706      0.31773774      0.32015753      0.42380594      0.43452176      0.53049404      0.59733311      0.66716255      0.73541370      0.82986466      0.84115984      0.94380255      0.94699574      0.97366197      0.98679391      0.99367174      0.99902436
      0.18750000      0.37201986      0.70279408      0.04767251      0.06058266      0.08711564      0.11634533      0.14818881      0.17713167      0.20371973      0.21623153      0.26568532      0.27092575      0.27758962      0.28971827      0.31774183      0.32019109      0.42384863      0.43399730      0.53043166      0.59374340      0.67083417      0.73527407      0.83037268      0.84100688      0.94377593      0.94695413      0.97434232      0.98663495      0.99381109      0.99892710
      0.20000000      0.37205451      0.70266792      0.04849516      0.06048382      0.08721024      0.11480110      0.14970997      0.17702376      0.20384892      0.21551268      0.26574797      0.27074009      0.27779859      0.28927877      0.31774551      0.32023636      0.42387266      0.43353339      0.53016863      0.59027039      0.67436848      0.73530280      0.83082635      0.84087506      0.94373005      0.94691170      0.97490229      0.98645764      0.99396863      0.99884691
      0.21250000      0.37203189      0.70252653      0.04929290      0.06044028      0.08726781      0.11329667      0.15120734      0.17697451      0.20392145      0.21480899      0.26578697      0.27051474      0.27798614      0.28886164      0.31768064      0.32021547      0.42384831      0.43308032      0.52973369      0.58690204      0.67777475      0.73548428      0.83127570      0.84079799      0.94374309      0.94693828      0.97543382      0.98630888      0.99416080      0.99878903
      0.22500000      0.37207199      0.70236741      0.05001109      0.06041567      0.08729864      0.11187308      0.15264378      0.17697540      0.20397012      0.21417277      0.26582338      0.27029231      0.27824228      0.28860400      0.31768931      0.32026385      0.42388014      0.43273217      0.52927518      0.58368515      0.68100360      0.73567771      0.83162729      0.84067383      0.94368059      0.94689149      0.97579218      0.98609235      0.99434718      0.99873287
      0.23750000      0.37212001      0.70219896      0.05069044      0.06042121      0.08732880      0.11051679      0.15403105      0.17699646      0.20398327      0.21356171      0.26585200      0.27005848      0.27851582      0.28840802      0.31770161      0.32030738      0.42393264      0.43243765      0.52879711      0.58059841      0.68407721      0.73589104      0.83193092      0.84054082      0.94361783      0.94684238      0.97607315      0.98585805      0.99454404      0.99868464
      0.25000000      0.63231995      0.70202576      0.05131013      0.06043999      0.08737041      0.10924231      0.15535337      0.17702236      0.20397712      0.21299644      0.26588385      0.26983442      0.27884445      0.28832128      0.31778712      0.32041441      0.42405986      0.43224335      0.52838085      0.57766137      0.68697853      0.73605234      0.83213838      0.84034655      0.94348782      0.94672140      0.97622666      0.98556499      0.99473210      0.99863390
      0.26250000      0.63229200      0.70185480      0.05192712      0.06048988      0.08744243      0.10802260      0.15663374      0.17702852      0.20393448      0.21242099      0.26590508      0.26959246      0.27914277      0.28820328      0.31780772      0.32044065      0.42417342      0.43204020      0.52797796      0.57482714      0.68975685      0.73621834      0.83235695      0.84018037      0.94343590      0.94666807      0.97639313      0.98529790      0.99494096      0.99859590
      0.27500000      0.63225659      0.70169026      0.05251636      0.06055287      0.08755017      0.10687119      0.15785507      0.17700455      0.20387385      0.21186184      0.26592600      0.26935395      0.27945120      0.28810896      0.31783289      0.32045552      0.42432163      0.43187229      0.52765882      0.57211516      0.69239803      0.73632583      0.83254056      0.83999387      0.94339383      0.94661272      0.97651755      0.98501409      0.99515072      0.99856075
      0.28750000      0.63221676      0.70153726      0.05307953      0.06062349      0.08770000      0.10578656      0.15901384      0.17693803      0.20380184      0.21131907      0.26594820      0.26912269      0.27976859      0.28802910      0.31786258      0.32045802      0.42450403      0.43173244      0.52744640      0.56952325      0.69491027      0.73635799      0.83269455      0.83978670      0.94336351      0.94655562      0.97661076      0.98471411      0.99535867      0.99852742
      0.30000000      0.63217525      0.70139925      0.05363852      0.06070519      0.08789735      0.10476028      0.16011282      0.17681727      0.20371619      0.21077289      0.26596581      0.26888898      0.28005791      0.28790545      0.31782812      0.32037579      0.42467000      0.43156010      0.52732347      0.56703070      0.69731980      0.73633564      0.83287832      0.83960818      0.94341781      0.94656595      0.97673350      0.98443512      0.99557550      0.99850257
      0.31250000      0.63213656      0.70128210      0.05415142      0.06077544      0.08813973      0.10380443      0.16113475      0.17663995      0.20364063      0.21026626      0.26599397      0.26868099      0.28039221      0.28783588      0.31786639      0.32035271      0.42491126      0.43145535      0.52737298      0.56467500      0.69959812      0.73618107      0.83299016      0.83936419      0.94341387      0.94650630      0.97679107      0.98410472      0.99577288      0.99847036
      0.32500000      0.63210323      0.70118749      0.05464069      0.06083896      0.08842794      0.10290843      0.16208506      0.17640063      0.20357126      0.20977838      0.26602586      0.26848645      0.28073381      0.28776299      0.31790844      0.32031761      0.42517499      0.43135888      0.52756513      0.56243484      0.70177162      0.73592438      0.83308920      0.83910542      0.94342307      0.94644610      0.97684431      0.98376181      0.99596325      0.99843800
      0.33750000      0.63207783      0.70111673      0.05510686      0.06089185      0.08875873      0.10206953      0.16296242      0.17609952      0.20351248      0.20930973      0.26606171      0.26830577      0.28108212      0.28768380      0.31795381      0.32027161      0.42545559      0.43126543      0.52790086      0.56030827      0.70384739      0.73556406      0.83318076      0.83883510      0.94344454      0.94638586      0.97689966      0.98340837      0.99614580      0.99840509
      0.35000000      0.63206221      0.70106982      0.05555055      0.06093076      0.08912716      0.10128473      0.16376696      0.17574008      0.20346785      0.20886041      0.26610157      0.26813874      0.28143619      0.28759634      0.31800196      0.32021626      0.42574747      0.43117064      0.52837605      0.55829247      0.70583195      0.73510189      0.83326968      0.83855658      0.94347687      0.94632619      0.97696231      0.98304678      0.99632011      0.99837130
      0.36250000      0.63205736      0.70104548      0.05597251      0.06095291      0.08952702      0.10055086      0.16450050      0.17532853      0.20344009      0.20843010      0.26614531      0.26798466      0.28179468      0.28749932      0.31805227      0.32015340      0.42604548      0.43107109      0.52898214      0.55638349      0.70773123      0.73454240      0.83336024      0.83827305      0.94351820      0.94626774      0.97703621      0.98267975      0.99648597      0.99833635
      0.37500000      0.63206337      0.70104129      0.05637369      0.06095611      0.08995139      0.09986448      0.16516663      0.17487332      0.20343124      0.20801819      0.26619275      0.26784250      0.28215585      0.28739192      0.31810410      0.32008507      0.42634511      0.43096419      0.52970701      0.55457612      0.70955063      0.73389223      0.83345606      0.83798735      0.94356641      0.94621118      0.97712422      0.98231021      0.99664338      0.99829994
      0.38750000      0.63207947      0.70105388      0.05675512      0.06093876      0.09039316      0.09922193      0.16577067      0.17438429      0.20344276      0.20762392      0.26624367      0.26771105      0.28251760      0.28727345      0.31815683      0.32001331      0.42664269      0.43084813      0.53053612      0.55286390      0.71129505      0.73315939      0.83356007      0.83770192      0.94361922      0.94615719      0.97722826      0.98194119      0.99679241      0.99826181
      0.40000000      0.63210412      0.70107924      0.05711791      0.06089985      0.09084553      0.09861932      0.16631948      0.17387191      0.20347562      0.20724659      0.26629785      0.26758905      0.28287760      0.28714327      0.31820990      0.31994006      0.42693535      0.43072165      0.53145367      0.55123928      0.71296895      0.73235243      0.83367456      0.83741874      0.94367439      0.94610633      0.97734943      0.98157568      0.99693317      0.99822165
      0.41250000      0.63213516      0.70111304      0.05746307      0.06083900      0.09130245      0.09805256      0.16682116      0.17334657      0.20353042      0.20688568      0.26635511      0.26747525      0.28323336      0.28700059      0.31826287      0.31986704      0.42722100      0.43058396      0.53244373      0.54969390      0.71457642      0.73147981      0.83380120      0.83713935      0.94372985      0.94605908      0.97748826      0.98121648      0.99706577      0.99817909
      0.42500000      0.63217020      0.70115000      0.05777829      0.06074852      0.09175810      0.09751562      0.16728652      0.17281902      0.20361525      0.20655368      0.26642095      0.26737587      0.28361519      0.28688175      0.31838408      0.31986648      0.42754947      0.43048749      0.53351500      0.54823562      0.71610477      0.73052604      0.83388775      0.83681358      0.94371296      0.94594669      0.97760740      0.98083312      0.99718281      0.99812799
      0.43750000      0.63220607      0.70118754      0.05809073      0.06064488      0.09221049      0.09700755      0.16772123      0.17229517      0.20371445      0.20622493      0.26648398      0.26727483      0.28395526      0.28671057      0.31843618      0.31979760      0.42781746      0.43032596      0.53460600      0.54682235      0.71758980      0.72954491      0.83404172      0.83654508      0.94376431      0.94590712      0.97778227      0.98049358      0.99729970      0.99807944
      0.45000000      0.63224015      0.70122153      0.05838638      0.06052202      0.09265650      0.09652240      0.16813635      0.17178282      0.20383518      0.20591359      0.26654980      0.26717899      0.28428418      0.28652394      0.31848778      0.31973222      0.42807540      0.43015225      0.53573021      0.54546187      0.71901843      0.72851790      0.83420977      0.83628355      0.94381200      0.94587119      0.97797438      0.98016664      0.99740867      0.99802712
      0.46250000      0.63226956      0.70124913      0.05866367      0.06038282      0.09309514      0.09605586      0.16854088      0.17128673      0.20397602      0.20562145      0.26661835      0.26708772      0.28460011      0.28632078      0.31853898      0.31967085      0.42832281      0.42996639      0.53687897      0.54414623      0.72039288      0.72744952      0.83439158      0.83603001      0.94385565      0.94583838      0.97818337      0.97985364      0.99750982      0.99797052
      0.47500000      0.63229109      0.70126836      0.05891831      0.06023273      0.09352639      0.09560398      0.16894303      0.17080968      0.20413361      0.20535231      0.26668946      0.26700066      0.28490155      0.28610020      0.31858987      0.31961378      0.42855913      0.42976881      0.53804557      0.54286908      0.72171310      0.72634494      0.83458603      0.83578598      0.94389536      0.94580792      0.97840883      0.97955558      0.99760326      0.99790919
      0.48750000      0.63229757      0.70127815      0.05913862      0.06008431      0.09394999      0.09516439      0.16934975      0.17035282      0.20429821      0.20511630      0.26676231      0.26691831      0.28518728      0.28586170      0.31864055      0.31956120      0.42878268      0.42956127      0.53922139      0.54162974      0.72296541      0.72522135      0.83478974      0.83555504      0.94393159      0.94577884      0.97864991      0.97927361      0.99768893      0.99784292
      0.50000000      0.63218515      0.70127838      0.05928998      0.05997264      0.09434997      0.09475163      0.16975827      0.16992386      0.20443172      0.20495182      0.26681540      0.26686201      0.28545425      0.28560732      0.31869094      0.31951323      0.42898362      0.42935396      0.54018108      0.54064805      0.72372224      0.72450844      0.83498486      0.83535504      0.94396509      0.94575008      0.97889475      0.97901969      0.99775570      0.99778275
