#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -6.468485156     1.000000000
     0.023812995    -6.490691282     1.000000000
     0.047625989    -6.505428743     1.000000000
     0.071438984    -6.511822370     1.000000000
     0.095251978    -6.509476320     1.000000000
     0.119064973    -6.498331248     1.000000000
     0.142877968    -6.478741577     1.000000000
     0.166690962    -6.451627391     1.000000000
     0.190503957    -6.418745404     1.000000000
     0.214316951    -6.383091444     1.000000000
     0.238129946    -6.349247682     1.000000000
     0.261942940    -6.323262247     1.000000000
     0.285755935    -6.309011360     1.000000000
     0.309568930    -6.307759445     1.000000000
     0.333381924    -6.318234039     1.000000000
     0.357194919    -6.338488781     1.000000000
     0.381007913    -6.366874918     1.000000000
     0.404820908    -6.402103706     1.000000000
     0.428633903    -6.443067667     1.000000000
     0.452446897    -6.488717005     1.000000000
     0.476259892    -6.538055569     1.000000000
     0.500072886    -6.590185801     1.000000000
     0.523885881    -6.644048257     1.000000000
     0.547698876    -6.698834005     1.000000000
     0.571511870    -6.753828494     1.000000000
     0.595324865    -6.808395096     1.000000000
     0.619137859    -6.861958836     1.000000000
     0.642950854    -6.913992084     1.000000000
     0.666763848    -6.964004321     1.000000000
     0.690576843    -7.011537607     1.000000000
     0.714389838    -7.056175580     1.000000000
     0.738202832    -7.097789513     1.000000000
     0.762015827    -7.135798129     1.000000000
     0.785828821    -7.169869633     1.000000000
     0.809641816    -7.199741686     1.000000000
     0.833454811    -7.225213697     1.000000000
     0.857267805    -7.246145149     1.000000000
     0.881080800    -7.262448571     1.000000000
     0.904893794    -7.274078489     1.000000000
     0.928706789    -7.281018611     1.000000000
     0.952519784    -7.283281978     1.000000000
     0.952519784    -7.283281978     1.000000000
     0.965732643    -7.284373411     1.000000000
     0.978945503    -7.287332830     1.000000000
     0.992158363    -7.291778422     1.000000000
     1.005371222    -7.297188931     1.000000000
     1.018584082    -7.302986009     1.000000000
     1.031796942    -7.308608754     1.000000000
     1.045009802    -7.313552717     1.000000000
     1.058222661    -7.317383693     1.000000000
     1.071435521    -7.319738431     1.000000000
     1.084648381    -7.320320819     1.000000000
     1.097861240    -7.318897988     1.000000000
     1.111074100    -7.315297852     1.000000000
     1.124286960    -7.309408072     1.000000000
     1.137499820    -7.301175704     1.000000000
     1.150712679    -7.290606633     1.000000000
     1.163925539    -7.277763986     1.000000000
     1.177138399    -7.262765020     1.000000000
     1.190351259    -7.245776236     1.000000000
     1.203564118    -7.227006868     1.000000000
     1.216776978    -7.206712577     1.000000000
     1.229989838    -7.186758927     1.000000000
     1.243202697    -7.165624175     1.000000000
     1.256415557    -7.143560477     1.000000000
     1.269628417    -7.120839643     1.000000000
     1.282841277    -7.097745939     1.000000000
     1.296054136    -7.074570347     1.000000000
     1.309266996    -7.051605138     1.000000000
     1.322479856    -7.029138755     1.000000000
     1.335692715    -7.007450989     1.000000000
     1.348905575    -6.986808317     1.000000000
     1.362118435    -6.967459295     1.000000000
     1.375331295    -6.949629946     1.000000000
     1.388544154    -6.933519201     1.000000000
     1.401757014    -6.919294754     1.000000000
     1.414969874    -6.907090064     1.000000000
