#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -3.000000000     1.000000000
     0.053247333    -2.997637901     1.000000000
     0.106494666    -2.990559193     1.000000000
     0.159741999    -2.978786637     1.000000000
     0.212989332    -2.962358135     1.000000000
     0.266236666    -2.941326673     1.000000000
     0.319483999    -2.915760259     1.000000000
     0.372731332    -2.885741835     1.000000000
     0.425978665    -2.851369173     1.000000000
     0.479225998    -2.812754773     1.000000000
     0.532473331    -2.770025746     1.000000000
     0.585720664    -2.723323693     1.000000000
     0.638967997    -2.672804608     1.000000000
     0.692215330    -2.618638772     1.000000000
     0.745462664    -2.561010691     1.000000000
     0.798709997    -2.500119058     1.000000000
     0.851957330    -2.436176764     1.000000000
     0.905204663    -2.369410984     1.000000000
     0.958451996    -2.300063334     1.000000000
     1.011699329    -2.228390148     1.000000000
     1.064946662    -2.154662878     1.000000000
     1.118193995    -2.079168670     1.000000000
     1.171441328    -2.002211133     1.000000000
     1.224688662    -1.924111351     1.000000000
     1.277935995    -1.845209178     1.000000000
     1.331183328    -1.765864855     1.000000000
     1.384430661    -1.686460978     1.000000000
     1.437677994    -1.607404836     1.000000000
     1.490925327    -1.529131090     1.000000000
     1.544172660    -1.452104694     1.000000000
     1.597419993    -1.376823834     1.000000000
     1.650667326    -1.303822475     1.000000000
     1.703914660    -1.233671791     1.000000000
     1.757161993    -1.166979365     1.000000000
     1.810409326    -1.104384484     1.000000000
     1.863656659    -1.046547339     1.000000000
     1.916903992    -0.994129549     1.000000000
     1.970151325    -0.947763692     1.000000000
     2.023398658    -0.908010901     1.000000000
     2.076645991    -0.875308606     1.000000000
     2.129893324    -0.849914929     1.000000000
     2.183140658    -0.831860601     1.000000000
     2.236387991    -0.820921123     1.000000000
     2.289635324    -0.816618756     1.000000000
     2.342882657    -0.818256154     1.000000000
     2.396129990    -0.824974275     1.000000000
     2.449377323    -0.835821244     1.000000000
     2.502624656    -0.849818433     1.000000000
     2.555871989    -0.866014196     1.000000000
     2.609119322    -0.883521352     1.000000000
     2.662366656    -0.901539137     1.000000000
     2.715613989    -0.919362810     1.000000000
     2.768861322    -0.936384812     1.000000000
     2.822108655    -0.952090869     1.000000000
     2.875355988    -0.966053646     1.000000000
     2.928603321    -0.977925662     1.000000000
     2.981850654    -0.987432526     1.000000000
     3.035097987    -0.994367077     1.000000000
     3.088345320    -0.998584707     1.000000000
     3.141592654    -1.000000000     1.000000000
     3.141592654    -1.000000000     1.000000000
     3.194839987    -0.997165391     1.000000000
     3.248087320    -0.988669600     1.000000000
     3.301334653    -0.974536709     1.000000000
     3.354581986    -0.954806780     1.000000000
     3.407829319    -0.929535738     1.000000000
     3.461076652    -0.898795217     1.000000000
     3.514323985    -0.862672355     1.000000000
     3.567571318    -0.821269546     1.000000000
     3.620818652    -0.774704150     1.000000000
     3.674065985    -0.723108163     1.000000000
     3.727313318    -0.666627838     1.000000000
     3.780560651    -0.605423276     1.000000000
     3.833807984    -0.539667967     1.000000000
     3.887055317    -0.469548302     1.000000000
     3.940302650    -0.395263042     1.000000000
     3.993549983    -0.317022758     1.000000000
     4.046797316    -0.235049230     1.000000000
     4.100044650    -0.149574820     1.000000000
     4.153291983    -0.060841816     1.000000000
     4.206539316    -0.030898259     1.000000000
     4.259786649    -0.125385359     1.000000000
     4.313033982    -0.222351649     1.000000000
     4.366281315    -0.321522268     1.000000000
     4.419528648    -0.422616105     1.000000000
     4.472775981    -0.525346600     1.000000000
     4.526023314    -0.629422552     1.000000000
     4.579270648    -0.734548945     1.000000000
     4.632517981    -0.840427789     1.000000000
     4.685765314    -0.946758957     1.000000000
     4.739012647    -1.053241043     1.000000000
     4.792259980    -1.159572211     1.000000000
     4.845507313    -1.265451055     1.000000000
     4.898754646    -1.370577448     1.000000000
     4.952001979    -1.474653400     1.000000000
     5.005249312    -1.577383895     1.000000000
     5.058496646    -1.678477732     1.000000000
     5.111743979    -1.777648351     1.000000000
     5.164991312    -1.874614641     1.000000000
     5.218238645    -1.969101741     1.000000000
     5.271485978    -2.060841816     1.000000000
     5.324733311    -2.149574820     1.000000000
     5.377980644    -2.235049230     1.000000000
     5.431227977    -2.317022758     1.000000000
     5.484475311    -2.395263042     1.000000000
     5.537722644    -2.469548302     1.000000000
     5.590969977    -2.539667967     1.000000000
     5.644217310    -2.605423276     1.000000000
     5.697464643    -2.666627838     1.000000000
     5.750711976    -2.723108163     1.000000000
     5.803959309    -2.774704150     1.000000000
     5.857206642    -2.821269546     1.000000000
     5.910453975    -2.862672355     1.000000000
     5.963701309    -2.898795217     1.000000000
     6.016948642    -2.929535738     1.000000000
     6.070195975    -2.954806780     1.000000000
     6.123443308    -2.974536709     1.000000000
     6.176690641    -2.988669600     1.000000000
     6.229937974    -2.997165391     1.000000000
     6.283185307    -3.000000000     1.000000000
  
     0.000000000     3.000000000     1.000000000
     0.053247333     2.997637901     1.000000000
     0.106494666     2.990559193     1.000000000
     0.159741999     2.978786637     1.000000000
     0.212989332     2.962358135     1.000000000
     0.266236666     2.941326673     1.000000000
     0.319483999     2.915760259     1.000000000
     0.372731332     2.885741835     1.000000000
     0.425978665     2.851369173     1.000000000
     0.479225998     2.812754773     1.000000000
     0.532473331     2.770025746     1.000000000
     0.585720664     2.723323693     1.000000000
     0.638967997     2.672804608     1.000000000
     0.692215330     2.618638772     1.000000000
     0.745462664     2.561010691     1.000000000
     0.798709997     2.500119058     1.000000000
     0.851957330     2.436176764     1.000000000
     0.905204663     2.369410984     1.000000000
     0.958451996     2.300063334     1.000000000
     1.011699329     2.228390148     1.000000000
     1.064946662     2.154662878     1.000000000
     1.118193995     2.079168670     1.000000000
     1.171441328     2.002211133     1.000000000
     1.224688662     1.924111351     1.000000000
     1.277935995     1.845209178     1.000000000
     1.331183328     1.765864855     1.000000000
     1.384430661     1.686460978     1.000000000
     1.437677994     1.607404836     1.000000000
     1.490925327     1.529131090     1.000000000
     1.544172660     1.452104694     1.000000000
     1.597419993     1.376823834     1.000000000
     1.650667326     1.303822475     1.000000000
