# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
   -1.042559    0.000000   -0.986205   -0.461530    0.000000    0.887124
   -1.042559    0.000000   -0.929850   -0.479864    0.000000    0.877343
   -1.042559    0.000000   -0.873496   -0.494491    0.000000    0.869183
   -1.042559    0.000000   -0.817141   -0.505290    0.000000    0.862949
   -1.042559    0.000000   -0.760786   -0.512095    0.000000    0.858929
   -1.042559    0.000000   -0.704432   -0.514671    0.000000    0.857388
   -1.042559    0.000000   -0.648077   -0.512702    0.000000    0.858567
   -1.042559    0.000000   -0.591723   -0.505774    0.000000    0.862666
   -1.042559    0.000000   -0.535368   -0.493362    0.000000    0.869824
   -1.042559    0.000000   -0.479014   -0.474829    0.000000    0.880078
   -1.042559    0.000000   -0.422659   -0.449440    0.000000    0.893310
   -1.042559    0.000000   -0.366305   -0.416400    0.000000    0.909181
   -1.042559    0.000000   -0.309950   -0.374950    0.000000    0.927045
   -1.042559    0.000000   -0.253595   -0.324516    0.000000    0.945880
   -1.042559    0.000000   -0.197241   -0.264936    0.000000    0.964266
   -1.042559    0.000000   -0.140886   -0.196723    0.000000    0.980459
   -1.042559    0.000000   -0.084532   -0.121285    0.000000    0.992618
   -1.042559    0.000000   -0.028177   -0.041000    0.000000    0.999159
   -1.042559    0.000000    0.028177    0.041000    0.000000    0.999159
   -1.042559    0.000000    0.084532    0.121285    0.000000    0.992618
   -1.042559    0.000000    0.140886    0.196723    0.000000    0.980459
   -1.042559    0.000000    0.197241    0.264936    0.000000    0.964266
   -1.042559    0.000000    0.253595    0.324516    0.000000    0.945880
   -1.042559    0.000000    0.309950    0.374950    0.000000    0.927045
   -1.042559    0.000000    0.366305    0.416400    0.000000    0.909181
   -1.042559    0.000000    0.422659    0.449440    0.000000    0.893310
   -1.042559    0.000000    0.479014    0.474829    0.000000    0.880078
   -1.042559    0.000000    0.535368    0.493362    0.000000    0.869824
   -1.042559    0.000000    0.591723    0.505774    0.000000    0.862666
   -1.042559    0.000000    0.648077    0.512702    0.000000    0.858567
   -1.042559    0.000000    0.704432    0.514671    0.000000    0.857388
   -1.042559    0.000000    0.760786    0.512095    0.000000    0.858929
   -1.042559    0.000000    0.817141    0.505290    0.000000    0.862949
   -1.042559    0.000000    0.873496    0.494491    0.000000    0.869183
   -1.042559    0.000000    0.929850    0.479864    0.000000    0.877343
   -1.042559    0.000000    0.986205    0.461530    0.000000    0.887124
   -1.042559    0.000000    1.042559    0.439577    0.000000    0.898205
   -1.042559    0.000000    1.098914    0.414075    0.000000    0.910243
   -1.042559    0.000000    1.155268    0.385098    0.000000    0.922876
   -1.042559    0.000000    1.211623    0.352738    0.000000    0.935722
   -1.042559    0.000000    1.267977    0.317122    0.000000    0.948385
   -1.042559    0.000000    1.324332    0.278426    0.000000    0.960458
   -1.042559    0.000000    1.380686    0.236888    0.000000    0.971537
   -1.042559    0.000000    1.437041    0.192820    0.000000    0.981234
   -1.042559    0.000000    1.493396    0.146608    0.000000    0.989195
   -1.042559    0.000000    1.549750    0.098712    0.000000    0.995116
   -1.042559    0.000000    1.606105    0.049653    0.000000    0.998767
   -1.042559    0.000000    1.662459    0.000000    0.000000    1.000000
  
   -0.986205    0.000000   -1.662459   -0.000000    0.000000    1.000000
   -0.986205    0.000000   -1.606105   -0.059061    0.000000    0.998254
   -0.986205    0.000000   -1.549750   -0.117180    0.000000    0.993111
   -0.986205    0.000000   -1.493396   -0.173476    0.000000    0.984838
   -0.986205    0.000000   -1.437041   -0.227176    0.000000    0.973854
   -0.986205    0.000000   -1.380686   -0.277649    0.000000    0.960682
   -0.986205    0.000000   -1.324332   -0.324424    0.000000    0.945912
   -0.986205    0.000000   -1.267977   -0.367179    0.000000    0.930150
   -0.986205    0.000000   -1.211623   -0.405729    0.000000    0.913993
   -0.986205    0.000000   -1.155268   -0.439999    0.000000    0.897998
   -0.986205    0.000000   -1.098914   -0.469987    0.000000    0.882673
   -0.986205    0.000000   -1.042559   -0.495742    0.000000    0.868470
   -0.986205    0.000000   -0.986205   -0.517327    0.000000    0.855788
   -0.986205    0.000000   -0.929850   -0.534798    0.000000    0.844980
   -0.986205    0.000000   -0.873496   -0.548184    0.000000    0.836358
   -0.986205    0.000000   -0.817141   -0.557458    0.000000    0.830205
   -0.986205    0.000000   -0.760786   -0.562529    0.000000    0.826777
   -0.986205    0.000000   -0.704432   -0.563218    0.000000    0.826309
   -0.986205    0.000000   -0.648077   -0.559240    0.000000    0.829006
   -0.986205    0.000000   -0.591723   -0.550192    0.000000    0.835038
   -0.986205    0.000000   -0.535368   -0.535537    0.000000    0.844512
   -0.986205    0.000000   -0.479014   -0.514598    0.000000    0.857432
   -0.986205    0.000000   -0.422659   -0.486569    0.000000    0.873642
   -0.986205    0.000000   -0.366305   -0.450556    0.000000    0.892748
   -0.986205    0.000000   -0.309950   -0.405676    0.000000    0.914017
   -0.986205    0.000000   -0.253595   -0.351218    0.000000    0.936294
   -0.986205    0.000000   -0.197241   -0.286898    0.000000    0.957961
   -0.986205    0.000000   -0.140886   -0.213172    0.000000    0.977015
   -0.986205    0.000000   -0.084532   -0.131503    0.000000    0.991316
   -0.986205    0.000000   -0.028177   -0.044469    0.000000    0.999011
   -0.986205    0.000000    0.028177    0.044469    0.000000    0.999011
   -0.986205    0.000000    0.084532    0.131503    0.000000    0.991316
   -0.986205    0.000000    0.140886    0.213172    0.000000    0.977015
   -0.986205    0.000000    0.197241    0.286898    0.000000    0.957961
   -0.986205    0.000000    0.253595    0.351218    0.000000    0.936294
   -0.986205    0.000000    0.309950    0.405676    0.000000    0.914017
   -0.986205    0.000000    0.366305    0.450556    0.000000    0.892748
   -0.986205    0.000000    0.422659    0.486569    0.000000    0.873642
   -0.986205    0.000000    0.479014    0.514598    0.000000    0.857432
   -0.986205    0.000000    0.535368    0.535537    0.000000    0.844512
   -0.986205    0.000000    0.591723    0.550192    0.000000    0.835038
   -0.986205    0.000000    0.648077    0.559240    0.000000    0.829006
   -0.986205    0.000000    0.704432    0.563218    0.000000    0.826309
   -0.986205    0.000000    0.760786    0.562529    0.000000    0.826777
   -0.986205    0.000000    0.817141    0.557458    0.000000    0.830205
   -0.986205    0.000000    0.873496    0.548184    0.000000    0.836358
   -0.986205    0.000000    0.929850    0.534798    0.000000    0.844980
   -0.986205    0.000000    0.986205    0.517327    0.000000    0.855788
   -0.986205    0.000000    1.042559    0.495742    0.000000    0.868470
   -0.986205    0.000000    1.098914    0.469987    0.000000    0.882673
   -0.986205    0.000000    1.155268    0.439999    0.000000    0.897998
   -0.986205    0.000000    1.211623    0.405729    0.000000    0.913993
   -0.986205    0.000000    1.267977    0.367179    0.000000    0.930150
   -0.986205    0.000000    1.324332    0.324424    0.000000    0.945912
   -0.986205    0.000000    1.380686    0.277649    0.000000    0.960682
   -0.986205    0.000000    1.437041    0.227176    0.000000    0.973854
   -0.986205    0.000000    1.493396    0.173476    0.000000    0.984838
   -0.986205    0.000000    1.549750    0.117180    0.000000    0.993111
   -0.986205    0.000000    1.606105    0.059061    0.000000    0.998254
   -0.986205    0.000000    1.662459    0.000000    0.000000    1.000000
  
   -0.929850    0.000000   -1.662459   -0.000000    0.000000    1.000000
   -0.929850    0.000000   -1.606105   -0.071255    0.000000    0.997458
   -0.929850    0.000000   -1.549750   -0.140948    0.000000    0.990017
   -0.929850    0.000000   -1.493396   -0.207663    0.000000    0.978200
   -0.929850    0.000000   -1.437041   -0.270242    0.000000    0.962793
   -0.929850    0.000000   -1.380686   -0.327847    0.000000    0.944731
   -0.929850    0.000000   -1.324332   -0.379968    0.000000    0.925000
   -0.929850    0.000000   -1.267977   -0.426382    0.000000    0.904543
   -0.929850    0.000000   -1.211623   -0.467094    0.000000    0.884208
   -0.929850    0.000000   -1.155268   -0.502261    0.000000    0.864716
   -0.929850    0.000000   -1.098914   -0.532131    0.000000    0.846662
   -0.929850    0.000000   -1.042559   -0.556987    0.000000    0.830521
   -0.929850    0.000000   -0.986205   -0.577098    0.000000    0.816675
   -0.929850    0.000000   -0.929850   -0.592696    0.000000    0.805426
   -0.929850    0.000000   -0.873496   -0.603944    0.000000    0.797027
   -0.929850    0.000000   -0.817141   -0.610923    0.000000    0.791690
   -0.929850    0.000000   -0.760786   -0.613615    0.000000    0.789606
   -0.929850    0.000000   -0.704432   -0.611887    0.000000    0.790945
   -0.929850    0.000000   -0.648077   -0.605479    0.000000    0.795861
   -0.929850    0.000000   -0.591723   -0.593987    0.000000    0.804475
   -0.929850    0.000000   -0.535368   -0.576849    0.000000    0.816851
   -0.929850    0.000000   -0.479014   -0.553340    0.000000    0.832956
   -0.929850    0.000000   -0.422659   -0.522577    0.000000    0.852592
   -0.929850    0.000000   -0.366305   -0.483565    0.000000    0.875309
   -0.929850    0.000000   -0.309950   -0.435291    0.000000    0.900290
   -0.929850    0.000000   -0.253595   -0.376907    0.000000    0.926251
   -0.929850    0.000000   -0.197241   -0.308004    0.000000    0.951385
   -0.929850    0.000000   -0.140886   -0.228970    0.000000    0.973433
   -0.929850    0.000000   -0.084532   -0.141315    0.000000    0.989965
   -0.929850    0.000000   -0.028177   -0.047800    0.000000    0.998857
   -0.929850    0.000000    0.028177    0.047800    0.000000    0.998857
   -0.929850    0.000000    0.084532    0.141315    0.000000    0.989965
   -0.929850    0.000000    0.140886    0.228970    0.000000    0.973433
   -0.929850    0.000000    0.197241    0.308004    0.000000    0.951385
   -0.929850    0.000000    0.253595    0.376907    0.000000    0.926251
   -0.929850    0.000000    0.309950    0.435291    0.000000    0.900290
   -0.929850    0.000000    0.366305    0.483565    0.000000    0.875309
   -0.929850    0.000000    0.422659    0.522577    0.000000    0.852592
   -0.929850    0.000000    0.479014    0.553340    0.000000    0.832956
   -0.929850    0.000000    0.535368    0.576849    0.000000    0.816851
   -0.929850    0.000000    0.591723    0.593987    0.000000    0.804475
   -0.929850    0.000000    0.648077    0.605479    0.000000    0.795861
   -0.929850    0.000000    0.704432    0.611887    0.000000    0.790945
   -0.929850    0.000000    0.760786    0.613615    0.000000    0.789606
   -0.929850    0.000000    0.817141    0.610923    0.000000    0.791690
   -0.929850    0.000000    0.873496    0.603944    0.000000    0.797027
   -0.929850    0.000000    0.929850    0.592696    0.000000    0.805426
   -0.929850    0.000000    0.986205    0.577098    0.000000    0.816675
   -0.929850    0.000000    1.042559    0.556987    0.000000    0.830521
   -0.929850    0.000000    1.098914    0.532131    0.000000    0.846662
   -0.929850    0.000000    1.155268    0.502261    0.000000    0.864716
   -0.929850    0.000000    1.211623    0.467094    0.000000    0.884208
   -0.929850    0.000000    1.267977    0.426382    0.000000    0.904543
   -0.929850    0.000000    1.324332    0.379968    0.000000    0.925000
   -0.929850    0.000000    1.380686    0.327847    0.000000    0.944731
   -0.929850    0.000000    1.437041    0.270242    0.000000    0.962793
   -0.929850    0.000000    1.493396    0.207663    0.000000    0.978200
   -0.929850    0.000000    1.549750    0.140948    0.000000    0.990017
   -0.929850    0.000000    1.606105    0.071255    0.000000    0.997458
   -0.929850    0.000000    1.662459    0.000000    0.000000    1.000000
  
   -0.873496    0.000000   -1.662459   -0.000000    0.000000    1.000000
   -0.873496    0.000000   -1.606105   -0.088025    0.000000    0.996118
   -0.873496    0.000000   -1.549750   -0.173272    0.000000    0.984874
   -0.873496    0.000000   -1.493396   -0.253350    0.000000    0.967375
   -0.873496    0.000000   -1.437041   -0.326518    0.000000    0.945191
   -0.873496    0.000000   -1.380686   -0.391776    0.000000    0.920061
   -0.873496    0.000000   -1.324332   -0.448786    0.000000    0.893639
   -0.873496    0.000000   -1.267977   -0.497710    0.000000    0.867343
   -0.873496    0.000000   -1.211623   -0.539029    0.000000    0.842287
   -0.873496    0.000000   -1.155268   -0.573376    0.000000    0.819292
   -0.873496    0.000000   -1.098914   -0.601420    0.000000    0.798933
   -0.873496    0.000000   -1.042559   -0.623789    0.000000    0.781593
   -0.873496    0.000000   -0.986205   -0.641020    0.000000    0.767524
   -0.873496    0.000000   -0.929850   -0.653539    0.000000    0.756893
   -0.873496    0.000000   -0.873496   -0.661646    0.000000    0.749816
   -0.873496    0.000000   -0.817141   -0.665511    0.000000    0.746388
   -0.873496    0.000000   -0.760786   -0.665167    0.000000    0.746695
   -0.873496    0.000000   -0.704432   -0.660504    0.000000    0.750822
   -0.873496    0.000000   -0.648077   -0.651262    0.000000    0.758853
   -0.873496    0.000000   -0.591723   -0.637015    0.000000    0.770852
   -0.873496    0.000000   -0.535368   -0.617160    0.000000    0.786838
   -0.873496    0.000000   -0.479014   -0.590911    0.000000    0.806737
   -0.873496    0.000000   -0.422659   -0.557305    0.000000    0.830308
   -0.873496    0.000000   -0.366305   -0.515243    0.000000    0.857044
   -0.873496    0.000000   -0.309950   -0.463588    0.000000    0.886051
   -0.873496    0.000000   -0.253595   -0.401359    0.000000    0.915921
   -0.873496    0.000000   -0.197241   -0.328031    0.000000    0.944667
   -0.873496    0.000000   -0.140886   -0.243925    0.000000    0.969794
   -0.873496    0.000000   -0.084532   -0.150588    0.000000    0.988597
   -0.873496    0.000000   -0.028177   -0.050945    0.000000    0.998701
   -0.873496    0.000000    0.028177    0.050945    0.000000    0.998701
   -0.873496    0.000000    0.084532    0.150588    0.000000    0.988597
   -0.873496    0.000000    0.140886    0.243925    0.000000    0.969794
   -0.873496    0.000000    0.197241    0.328031    0.000000    0.944667
   -0.873496    0.000000    0.253595    0.401359    0.000000    0.915921
   -0.873496    0.000000    0.309950    0.463588    0.000000    0.886051
   -0.873496    0.000000    0.366305    0.515243    0.000000    0.857044
   -0.873496    0.000000    0.422659    0.557305    0.000000    0.830308
   -0.873496    0.000000    0.479014    0.590911    0.000000    0.806737
   -0.873496    0.000000    0.535368    0.617160    0.000000    0.786838
   -0.873496    0.000000    0.591723    0.637015    0.000000    0.770852
   -0.873496    0.000000    0.648077    0.651262    0.000000    0.758853
   -0.873496    0.000000    0.704432    0.660504    0.000000    0.750822
   -0.873496    0.000000    0.760786    0.665167    0.000000    0.746695
   -0.873496    0.000000    0.817141    0.665511    0.000000    0.746388
   -0.873496    0.000000    0.873496    0.661646    0.000000    0.749816
   -0.873496    0.000000    0.929850    0.653539    0.000000    0.756893
   -0.873496    0.000000    0.986205    0.641020    0.000000    0.767524
   -0.873496    0.000000    1.042559    0.623789    0.000000    0.781593
   -0.873496    0.000000    1.098914    0.601420    0.000000    0.798933
   -0.873496    0.000000    1.155268    0.573376    0.000000    0.819292
   -0.873496    0.000000    1.211623    0.539029    0.000000    0.842287
   -0.873496    0.000000    1.267977    0.497710    0.000000    0.867343
   -0.873496    0.000000    1.324332    0.448786    0.000000    0.893639
   -0.873496    0.000000    1.380686    0.391776    0.000000    0.920061
   -0.873496    0.000000    1.437041    0.326518    0.000000    0.945191
   -0.873496    0.000000    1.493396    0.253350    0.000000    0.967375
   -0.873496    0.000000    1.549750    0.173272    0.000000    0.984874
   -0.873496    0.000000    1.606105    0.088025    0.000000    0.996118
   -0.873496    0.000000    1.662459    0.000000    0.000000    1.000000
  
   -0.817141    0.000000   -1.662459   -0.000000    0.000000    1.000000
   -0.817141    0.000000   -1.606105   -0.113083    0.000000    0.993586
   -0.817141    0.000000   -1.549750   -0.220651    0.000000    0.975353
   -0.817141    0.000000   -1.493396   -0.318387    0.000000    0.947961
   -0.817141    0.000000   -1.437041   -0.403804    0.000000    0.914845
   -0.817141    0.000000   -1.380686   -0.476190    0.000000    0.879342
   -0.817141    0.000000   -1.324332   -0.536108    0.000000    0.844149
   -0.817141    0.000000   -1.267977   -0.584819    0.000000    0.811164
   -0.817141    0.000000   -1.211623   -0.623821    0.000000    0.781567
   -0.817141    0.000000   -1.155268   -0.654571    0.000000    0.756000
   -0.817141    0.000000   -1.098914   -0.678340    0.000000    0.734749
   -0.817141    0.000000   -1.042559   -0.696164    0.000000    0.717883
   -0.817141    0.000000   -0.986205   -0.708845    0.000000    0.705365
   -0.817141    0.000000   -0.929850   -0.716963    0.000000    0.697111
   -0.817141    0.000000   -0.873496   -0.720901    0.000000    0.693038
   -0.817141    0.000000   -0.817141   -0.720862    0.000000    0.693079
   -0.817141    0.000000   -0.760786   -0.716878    0.000000    0.697199
   -0.817141    0.000000   -0.704432   -0.708820    0.000000    0.705390
   -0.817141    0.000000   -0.648077   -0.696388    0.000000    0.717666
   -0.817141    0.000000   -0.591723   -0.679108    0.000000    0.734039
   -0.817141    0.000000   -0.535368   -0.656317    0.000000    0.754486
   -0.817141    0.000000   -0.479014   -0.627156    0.000000    0.778894
   -0.817141    0.000000   -0.422659   -0.590577    0.000000    0.806981
   -0.817141    0.000000   -0.366305   -0.545380    0.000000    0.838189
   -0.817141    0.000000   -0.309950   -0.490320    0.000000    0.871542
   -0.817141    0.000000   -0.253595   -0.424301    0.000000    0.905521
   -0.817141    0.000000   -0.197241   -0.346701    0.000000    0.937976
   -0.817141    0.000000   -0.140886   -0.257793    0.000000    0.966200
   -0.817141    0.000000   -0.084532   -0.159153    0.000000    0.987254
   -0.817141    0.000000   -0.028177   -0.053845    0.000000    0.998549
   -0.817141    0.000000    0.028177    0.053845    0.000000    0.998549
   -0.817141    0.000000    0.084532    0.159153    0.000000    0.987254
   -0.817141    0.000000    0.140886    0.257793    0.000000    0.966200
   -0.817141    0.000000    0.197241    0.346701    0.000000    0.937976
   -0.817141    0.000000    0.253595    0.424301    0.000000    0.905521
   -0.817141    0.000000    0.309950    0.490320    0.000000    0.871542
   -0.817141    0.000000    0.366305    0.545380    0.000000    0.838189
   -0.817141    0.000000    0.422659    0.590577    0.000000    0.806981
   -0.817141    0.000000    0.479014    0.627156    0.000000    0.778894
   -0.817141    0.000000    0.535368    0.656317    0.000000    0.754486
   -0.817141    0.000000    0.591723    0.679108    0.000000    0.734039
   -0.817141    0.000000    0.648077    0.696388    0.000000    0.717666
   -0.817141    0.000000    0.704432    0.708820    0.000000    0.705390
   -0.817141    0.000000    0.760786    0.716878    0.000000    0.697199
   -0.817141    0.000000    0.817141    0.720862    0.000000    0.693079
   -0.817141    0.000000    0.873496    0.720901    0.000000    0.693038
   -0.817141    0.000000    0.929850    0.716963    0.000000    0.697111
   -0.817141    0.000000    0.986205    0.708845    0.000000    0.705365
   -0.817141    0.000000    1.042559    0.696164    0.000000    0.717883
   -0.817141    0.000000    1.098914    0.678340    0.000000    0.734749
   -0.817141    0.000000    1.155268    0.654571    0.000000    0.756000
   -0.817141    0.000000    1.211623    0.623821    0.000000    0.781567
   -0.817141    0.000000    1.267977    0.584819    0.000000    0.811164
   -0.817141    0.000000    1.324332    0.536108    0.000000    0.844149
   -0.817141    0.000000    1.380686    0.476190    0.000000    0.879342
   -0.817141    0.000000    1.437041    0.403804    0.000000    0.914845
   -0.817141    0.000000    1.493396    0.318387    0.000000    0.947961
   -0.817141    0.000000    1.549750    0.220651    0.000000    0.975353
   -0.817141    0.000000    1.606105    0.113083    0.000000    0.993586
   -0.817141    0.000000    1.662459    0.000000    0.000000    1.000000
  
   -0.760786    0.000000   -1.662459   -0.000000    0.000000    1.000000
   -0.760786    0.000000   -1.606105   -0.155575    0.000000    0.987824
   -0.760786    0.000000   -1.549750   -0.297973    0.000000    0.954574
   -0.760786    0.000000   -1.493396   -0.418841    0.000000    0.908059
   -0.760786    0.000000   -1.437041   -0.515910    0.000000    0.856643
   -0.760786    0.000000   -1.380686   -0.591131    0.000000    0.806575
   -0.760786    0.000000   -1.324332   -0.648206    0.000000    0.761465
   -0.760786    0.000000   -1.267977   -0.690957    0.000000    0.722896
   -0.760786    0.000000   -1.211623   -0.722628    0.000000    0.691237
   -0.760786    0.000000   -1.155268   -0.745728    0.000000    0.666251
   -0.760786    0.000000   -1.098914   -0.762100    0.000000    0.647459
   -0.760786    0.000000   -1.042559   -0.773055    0.000000    0.634339
   -0.760786    0.000000   -0.986205   -0.779491    0.000000    0.626413
   -0.760786    0.000000   -0.929850   -0.781993    0.000000    0.623288
   -0.760786    0.000000   -0.873496   -0.780897    0.000000    0.624660
   -0.760786    0.000000   -0.817141   -0.776337    0.000000    0.630318
   -0.760786    0.000000   -0.760786   -0.768270    0.000000    0.640126
   -0.760786    0.000000   -0.704432   -0.756484    0.000000    0.654012
   -0.760786    0.000000   -0.648077   -0.740603    0.000000    0.671942
   -0.760786    0.000000   -0.591723   -0.720074    0.000000    0.693898
   -0.760786    0.000000   -0.535368   -0.694153    0.000000    0.719828
   -0.760786    0.000000   -0.479014   -0.661902    0.000000    0.749590
   -0.760786    0.000000   -0.422659   -0.622188    0.000000    0.782868
   -0.760786    0.000000   -0.366305   -0.573728    0.000000    0.819046
   -0.760786    0.000000   -0.309950   -0.515188    0.000000    0.857077
   -0.760786    0.000000   -0.253595   -0.445396    0.000000    0.895334
   -0.760786    0.000000   -0.197241   -0.363673    0.000000    0.931527
   -0.760786    0.000000   -0.140886   -0.270270    0.000000    0.962785
   -0.760786    0.000000   -0.084532   -0.166799    0.000000    0.985991
   -0.760786    0.000000   -0.028177   -0.056422    0.000000    0.998407
   -0.760786    0.000000    0.028177    0.056422    0.000000    0.998407
   -0.760786    0.000000    0.084532    0.166799    0.000000    0.985991
   -0.760786    0.000000    0.140886    0.270270    0.000000    0.962785
   -0.760786    0.000000    0.197241    0.363673    0.000000    0.931527
   -0.760786    0.000000    0.253595    0.445396    0.000000    0.895334
   -0.760786    0.000000    0.309950    0.515188    0.000000    0.857077
   -0.760786    0.000000    0.366305    0.573728    0.000000    0.819046
   -0.760786    0.000000    0.422659    0.622188    0.000000    0.782868
   -0.760786    0.000000    0.479014    0.661902    0.000000    0.749590
   -0.760786    0.000000    0.535368    0.694153    0.000000    0.719828
   -0.760786    0.000000    0.591723    0.720074    0.000000    0.693898
   -0.760786    0.000000    0.648077    0.740603    0.000000    0.671942
   -0.760786    0.000000    0.704432    0.756484    0.000000    0.654012
   -0.760786    0.000000    0.760786    0.768270    0.000000    0.640126
   -0.760786    0.000000    0.817141    0.776337    0.000000    0.630318
   -0.760786    0.000000    0.873496    0.780897    0.000000    0.624660
   -0.760786    0.000000    0.929850    0.781993    0.000000    0.623288
   -0.760786    0.000000    0.986205    0.779491    0.000000    0.626413
   -0.760786    0.000000    1.042559    0.773055    0.000000    0.634339
   -0.760786    0.000000    1.098914    0.762100    0.000000    0.647459
   -0.760786    0.000000    1.155268    0.745728    0.000000    0.666251
   -0.760786    0.000000    1.211623    0.722628    0.000000    0.691237
   -0.760786    0.000000    1.267977    0.690957    0.000000    0.722896
   -0.760786    0.000000    1.324332    0.648206    0.000000    0.761465
   -0.760786    0.000000    1.380686    0.591131    0.000000    0.806575
   -0.760786    0.000000    1.437041    0.515910    0.000000    0.856643
   -0.760786    0.000000    1.493396    0.418841    0.000000    0.908059
   -0.760786    0.000000    1.549750    0.297973    0.000000    0.954574
   -0.760786    0.000000    1.606105    0.155575    0.000000    0.987824
   -0.760786    0.000000    1.662459    0.000000    0.000000    1.000000
  
   -0.704432    0.000000   -1.662459   -0.000000    0.000000    1.000000
   -0.704432    0.000000   -1.606105   -0.245329    0.000000    0.969440
   -0.704432    0.000000   -1.549750   -0.446032    0.000000    0.895017
   -0.704432    0.000000   -1.493396   -0.588929    0.000000    0.808185
   -0.704432    0.000000   -1.437041   -0.684175    0.000000    0.729318
   -0.704432    0.000000   -1.380686   -0.746526    0.000000    0.665356
   -0.704432    0.000000   -1.324332   -0.787428    0.000000    0.616407
   -0.704432    0.000000   -1.267977   -0.814340    0.000000    0.580389
   -0.704432    0.000000   -1.211623   -0.831868    0.000000    0.554974
   -0.704432    0.000000   -1.155268   -0.842826    0.000000    0.538186
   -0.704432    0.000000   -1.098914   -0.848937    0.000000    0.528494
   -0.704432    0.000000   -1.042559   -0.851247    0.000000    0.524765
   -0.704432    0.000000   -0.986205   -0.850372    0.000000    0.526182
   -0.704432    0.000000   -0.929850   -0.846638    0.000000    0.532169
   -0.704432    0.000000   -0.873496   -0.840161    0.000000    0.542337
   -0.704432    0.000000   -0.817141   -0.830889    0.000000    0.556439
   -0.704432    0.000000   -0.760786   -0.818623    0.000000    0.574332
   -0.704432    0.000000   -0.704432   -0.803022    0.000000    0.595950
   -0.704432    0.000000   -0.648077   -0.783597    0.000000    0.621270
   -0.704432    0.000000   -0.591723   -0.759695    0.000000    0.650279
   -0.704432    0.000000   -0.535368   -0.730489    0.000000    0.682925
   -0.704432    0.000000   -0.479014   -0.694959    0.000000    0.719049
   -0.704432    0.000000   -0.422659   -0.651906    0.000000    0.758300
   -0.704432    0.000000   -0.366305   -0.599985    0.000000    0.800011
   -0.704432    0.000000   -0.309950   -0.537823    0.000000    0.843058
   -0.704432    0.000000   -0.253595   -0.464227    0.000000    0.885716
   -0.704432    0.000000   -0.197241   -0.378519    0.000000    0.925593
   -0.704432    0.000000   -0.140886   -0.280981    0.000000    0.959713
   -0.704432    0.000000   -0.084532   -0.173266    0.000000    0.984875
   -0.704432    0.000000   -0.028177   -0.058584    0.000000    0.998282
   -0.704432    0.000000    0.028177    0.058584    0.000000    0.998282
   -0.704432    0.000000    0.084532    0.173266    0.000000    0.984875
   -0.704432    0.000000    0.140886    0.280981    0.000000    0.959713
   -0.704432    0.000000    0.197241    0.378519    0.000000    0.925593
   -0.704432    0.000000    0.253595    0.464227    0.000000    0.885716
   -0.704432    0.000000    0.309950    0.537823    0.000000    0.843058
   -0.704432    0.000000    0.366305    0.599985    0.000000    0.800011
   -0.704432    0.000000    0.422659    0.651906    0.000000    0.758300
   -0.704432    0.000000    0.479014    0.694959    0.000000    0.719049
   -0.704432    0.000000    0.535368    0.730489    0.000000    0.682925
   -0.704432    0.000000    0.591723    0.759695    0.000000    0.650279
   -0.704432    0.000000    0.648077    0.783597    0.000000    0.621270
   -0.704432    0.000000    0.704432    0.803022    0.000000    0.595950
   -0.704432    0.000000    0.760786    0.818623    0.000000    0.574332
   -0.704432    0.000000    0.817141    0.830889    0.000000    0.556439
   -0.704432    0.000000    0.873496    0.840161    0.000000    0.542337
   -0.704432    0.000000    0.929850    0.846638    0.000000    0.532169
   -0.704432    0.000000    0.986205    0.850372    0.000000    0.526182
   -0.704432    0.000000    1.042559    0.851247    0.000000    0.524765
   -0.704432    0.000000    1.098914    0.848937    0.000000    0.528494
   -0.704432    0.000000    1.155268    0.842826    0.000000    0.538186
   -0.704432    0.000000    1.211623    0.831868    0.000000    0.554974
   -0.704432    0.000000    1.267977    0.814340    0.000000    0.580389
   -0.704432    0.000000    1.324332    0.787428    0.000000    0.616407
   -0.704432    0.000000    1.380686    0.746526    0.000000    0.665356
   -0.704432    0.000000    1.437041    0.684175    0.000000    0.729318
   -0.704432    0.000000    1.493396    0.588929    0.000000    0.808185
   -0.704432    0.000000    1.549750    0.446032    0.000000    0.895017
   -0.704432    0.000000    1.606105    0.245329    0.000000    0.969440
   -0.704432    0.000000    1.662459    0.000000    0.000000    1.000000
  
   -0.648077    0.000000   -1.662459   -0.000000    0.000000    1.000000
   -0.648077    0.000000   -1.606105   -0.545005    0.000000    0.838433
   -0.648077    0.000000   -1.549750   -0.779930    0.000000    0.625867
   -0.648077    0.000000   -1.493396   -0.867940    0.000000    0.496669
   -0.648077    0.000000   -1.437041   -0.905448    0.000000    0.424456
   -0.648077    0.000000   -1.380686   -0.923156    0.000000    0.384426
   -0.648077    0.000000   -1.324332   -0.931632    0.000000    0.363402
   -0.648077    0.000000   -1.267977   -0.935073    0.000000    0.354455
   -0.648077    0.000000   -1.211623   -0.935339    0.000000    0.353752
   -0.648077    0.000000   -1.155268   -0.933312    0.000000    0.359067
   -0.648077    0.000000   -1.098914   -0.929406    0.000000    0.369060
   -0.648077    0.000000   -1.042559   -0.923786    0.000000    0.382909
